Order Date,Row ID,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Quantity,Discount, Profit ,,,,,,
22-Dec-17,145,CA-2017-155376,27-Dec-17,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators, $839.43 ,3,0%, $218.25 ,,,,,,
22-Dec-17,1893,CA-2017-145310,24-Dec-17,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,Port Orange,Florida,32127,South,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope, $7.82 ,1,20%, $2.93 ,,,,,,
22-Dec-17,2056,CA-2017-120376,25-Dec-17,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227,Central,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000, $199.95 ,5,0%, $63.98 ,,,,,,
22-Dec-17,2057,CA-2017-120376,25-Dec-17,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair," $1,586.69 ",7,0%, $412.54 ,,,,,,
22-Dec-17,2058,CA-2017-120376,25-Dec-17,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard, $84.99 ,1,0%, $30.60 ,,,,,,
22-Dec-17,2059,CA-2017-120376,25-Dec-17,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables, $411.80 ,2,0%, $70.01 ,,,,,,
22-Dec-17,2619,CA-2017-115931,26-Dec-17,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil, $4.17 ,3,0%, $1.08 ,,,,,,
22-Dec-17,2620,CA-2017-115931,26-Dec-17,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4", $67.04 ,4,20%, $6.70 ,,,,,,
22-Dec-17,2621,CA-2017-115931,26-Dec-17,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office, $37.32 ,3,0%, $10.45 ,,,,,,
22-Dec-17,2622,CA-2017-115931,26-Dec-17,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-LA-10001404,Office Supplies,Labels,Avery 517, $18.45 ,5,0%, $8.67 ,,,,,,
22-Dec-17,2728,CA-2017-119193,24-Dec-17,First Class,SK-19990,Sally Knutson,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders, $1.64 ,1,70%, $(1.31),,,,,,
22-Dec-17,2729,CA-2017-119193,24-Dec-17,First Class,SK-19990,Sally Knutson,Consumer,United States,Toledo,Ohio,43615,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System, $629.96 ,7,40%, $94.49 ,,,,,,
22-Dec-17,3102,CA-2017-119578,27-Dec-17,Second Class,JG-15310,Jason Gross,Corporate,United States,Providence,Rhode Island,2908,East,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener, $695.16 ,6,0%, $34.76 ,,,,,,
22-Dec-17,3103,CA-2017-119578,27-Dec-17,Second Class,JG-15310,Jason Gross,Corporate,United States,Providence,Rhode Island,2908,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled", $220.98 ,1,0%, $50.83 ,,,,,,
22-Dec-17,6193,CA-2017-104927,26-Dec-17,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931, $25.92 ,5,20%, $9.07 ,,,,,,
22-Dec-17,6194,CA-2017-104927,26-Dec-17,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips", $6.33 ,5,80%, $(9.81),,,,,,
22-Dec-17,6195,CA-2017-104927,26-Dec-17,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887, $75.88 ,5,20%, $26.56 ,,,,,,
22-Dec-17,7151,CA-2017-100412,26-Dec-17,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Tuscaloosa,Alabama,35401,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set", $141.96 ,2,0%, $35.49 ,,,,,,
22-Dec-17,7152,CA-2017-142909,25-Dec-17,Second Class,AG-10330,Alex Grayson,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table", $182.55 ,2,50%, $(135.09),,,,,,
22-Dec-17,8178,CA-2017-149699,24-Dec-17,First Class,CM-12115,Chad McGuire,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac, $474.95 ,5,0%, $142.49 ,,,,,,
22-Dec-17,8578,CA-2017-146164,26-Dec-17,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D", $607.52 ,2,0%, $97.20 ,,,,,,
22-Dec-17,8579,CA-2017-146164,26-Dec-17,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle, $31.16 ,2,0%, $7.79 ,,,,,,
22-Dec-17,8950,CA-2017-150910,28-Dec-17,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top", $934.96 ,6,40%, $(249.32),,,,,,
22-Dec-17,8951,CA-2017-150910,28-Dec-17,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390, $46.86 ,2,20%, $7.62 ,,,,,,
22-Dec-17,8952,CA-2017-150910,28-Dec-17,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files, $26.16 ,3,20%, $1.96 ,,,,,,
22-Dec-17,8953,CA-2017-150910,28-Dec-17,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,OFF-AR-10001419,Office Supplies,Art,Newell 325, $23.13 ,7,20%, $2.89 ,,,,,,
22-Dec-17,8954,CA-2017-150910,28-Dec-17,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room", $59.24 ,5,20%, $16.29 ,,,,,,
21-Dec-17,514,CA-2017-163405,25-Dec-17,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003811,Office Supplies,Art,Newell 327, $6.63 ,3,0%, $1.79 ,,,,,,
21-Dec-17,515,CA-2017-163405,25-Dec-17,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10001246,Office Supplies,Art,Newell 317, $5.88 ,2,0%, $1.71 ,,,,,,
21-Dec-17,1614,CA-2017-138380,25-Dec-17,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Oakland,California,94601,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart," $1,000.02 ",7,0%, $290.01 ,,,,,,
21-Dec-17,1967,CA-2017-165841,28-Dec-17,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501,East,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410, $281.97 ,3,0%, $78.95 ,,,,,,
21-Dec-17,1968,CA-2017-165841,28-Dec-17,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L", $69.50 ,5,0%, $20.16 ,,,,,,
21-Dec-17,1969,CA-2017-165841,28-Dec-17,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501,East,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913, $166.44 ,3,0%, $79.89 ,,,,,,
21-Dec-17,2566,CA-2017-109589,24-Dec-17,First Class,BD-11635,Brian Derr,Consumer,United States,Bowling Green,Kentucky,42104,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB, $71.00 ,4,0%, $27.69 ,,,,,,
21-Dec-17,2719,CA-2017-144827,27-Dec-17,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Costa Mesa,California,92627,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black", $124.36 ,2,0%, $33.58 ,,,,,,
21-Dec-17,3171,CA-2017-107461,26-Dec-17,Second Class,PK-19075,Pete Kriz,Consumer,United States,Columbia,South Carolina,29203,South,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems, $23.88 ,6,0%, $11.22 ,,,,,,
21-Dec-17,4104,CA-2017-137456,21-Dec-17,Same Day,RB-19465,Rick Bensley,Home Office,United States,Fremont,Nebraska,68025,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings, $15.92 ,2,0%, $7.00 ,,,,,,
21-Dec-17,4944,CA-2017-106782,27-Dec-17,Standard Class,LP-17095,Liz Preis,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers, $375.34 ,1,0%, $18.77 ,,,,,,
20-Dec-17,2269,CA-2017-105480,26-Dec-17,Standard Class,DK-13225,Dean Katz,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227, $6.48 ,1,0%, $3.11 ,,,,,,
20-Dec-17,2270,CA-2017-105480,26-Dec-17,Standard Class,DK-13225,Dean Katz,Corporate,United States,Rochester,New York,14609,East,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings, $6.98 ,1,20%, $2.36 ,,,,,,
20-Dec-17,6509,CA-2017-102197,26-Dec-17,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908, $279.90 ,5,0%, $137.15 ,,,,,,
20-Dec-17,6510,CA-2017-102197,26-Dec-17,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern, $50.35 ,3,20%, $17.62 ,,,,,,
20-Dec-17,6511,CA-2017-102197,26-Dec-17,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188, $34.02 ,3,0%, $16.67 ,,,,,,
19-Dec-17,1442,CA-2017-128160,24-Dec-17,Second Class,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder, $36.67 ,2,20%, $11.46 ,,,,,,
19-Dec-17,3589,CA-2017-158729,21-Dec-17,First Class,AC-10450,Amy Cox,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener," $1,665.62 ",2,0%, $33.31 ,,,,,,
19-Dec-17,5472,CA-2017-116946,23-Dec-17,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays, $13.36 ,5,20%, $4.01 ,,,,,,
19-Dec-17,5473,CA-2017-116946,23-Dec-17,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving, $78.26 ,2,20%, $(17.61),,,,,,
19-Dec-17,5474,CA-2017-116946,23-Dec-17,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases, $102.02 ,7,70%, $(183.63),,,,,,
18-Dec-17,1114,CA-2017-140585,23-Dec-17,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies, $46.67 ,2,20%, $16.34 ,,,,,,
18-Dec-17,1115,CA-2017-140585,23-Dec-17,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order", $119.83 ,1,15%, $(12.69),,,,,,
18-Dec-17,1116,CA-2017-140585,23-Dec-17,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard, $119.98 ,2,0%, $57.59 ,,,,,,
18-Dec-17,1249,CA-2017-115602,24-Dec-17,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors, $38.82 ,6,0%, $17.47 ,,,,,,
18-Dec-17,1250,CA-2017-115602,24-Dec-17,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back," $1,141.94 ",9,10%, $139.57 ,,,,,,
18-Dec-17,1251,CA-2017-115602,24-Dec-17,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center," $1,704.56 ",13,0%, $511.37 ,,,,,,
18-Dec-17,1252,CA-2017-115602,24-Dec-17,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters, $3.20 ,2,0%, $1.38 ,,,,,,
18-Dec-17,1910,CA-2017-105886,23-Dec-17,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Oceanside,New York,11572,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7", $18.96 ,2,0%, $8.53 ,,,,,,
18-Dec-17,2887,CA-2017-102099,19-Dec-17,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003811,Office Supplies,Art,Newell 327, $6.63 ,3,0%, $1.79 ,,,,,,
18-Dec-17,2888,CA-2017-102099,19-Dec-17,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996, $12.96 ,2,0%, $6.22 ,,,,,,
18-Dec-17,2889,CA-2017-102099,19-Dec-17,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000289,Office Supplies,Paper,Xerox 213, $32.40 ,5,0%, $15.55 ,,,,,,
18-Dec-17,3200,CA-2017-164000,22-Dec-17,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set, $18.70 ,7,20%, $2.34 ,,,,,,
18-Dec-17,7738,CA-2017-108287,20-Dec-17,First Class,AG-10330,Alex Grayson,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10001315,Office Supplies,Art,Newell 310, $12.67 ,9,20%, $1.43 ,,,,,,
18-Dec-17,8479,CA-2017-158736,24-Dec-17,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10002578,Office Supplies,Art,Newell 335, $5.76 ,2,0%, $1.67 ,,,,,,
18-Dec-17,8845,CA-2017-156664,23-Dec-17,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg", $7.24 ,3,70%, $(6.03),,,,,,
18-Dec-17,8846,CA-2017-156664,23-Dec-17,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps, $4.82 ,3,20%, $1.75 ,,,,,,
18-Dec-17,8847,CA-2017-156664,23-Dec-17,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream", $91.36 ,5,20%, $29.69 ,,,,,,
18-Dec-17,8848,CA-2017-156664,23-Dec-17,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center, $130.11 ,2,20%, $13.01 ,,,,,,
18-Dec-17,8932,CA-2017-143252,24-Dec-17,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp, $99.95 ,5,0%, $22.99 ,,,,,,
18-Dec-17,8933,CA-2017-143252,24-Dec-17,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack", $29.34 ,3,0%, $10.86 ,,,,,,
17-Dec-17,204,US-2017-116701,21-Dec-17,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright, $66.28 ,2,80%, $(178.97),,,,,,
17-Dec-17,629,CA-2017-133431,21-Dec-17,Standard Class,LC-17140,Logan Currie,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red", $15.24 ,5,20%, $5.14 ,,,,,,
17-Dec-17,630,CA-2017-133431,21-Dec-17,Standard Class,LC-17140,Logan Currie,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled", $13.23 ,3,0%, $6.09 ,,,,,,
17-Dec-17,1025,CA-2017-106964,20-Dec-17,First Class,HR-14770,Hallie Redmond,Home Office,United States,Los Angeles,California,90045,West,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs, $11.81 ,2,20%, $4.28 ,,,,,,
17-Dec-17,2852,CA-2017-107342,22-Dec-17,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Columbus,Indiana,47201,Central,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page", $28.16 ,4,0%, $13.24 ,,,,,,
17-Dec-17,3029,CA-2017-116855,21-Dec-17,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs, $504.90 ,5,0%, $80.78 ,,,,,,
17-Dec-17,4342,CA-2017-130309,21-Dec-17,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Arlington,Virginia,22204,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart, $544.38 ,3,0%, $157.87 ,,,,,,
17-Dec-17,4901,CA-2017-120936,21-Dec-17,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart , $481.32 ,4,0%, $125.14 ,,,,,,
17-Dec-17,4902,CA-2017-120936,21-Dec-17,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors, $13.98 ,1,0%, $3.63 ,,,,,,
17-Dec-17,7040,CA-2017-103443,23-Dec-17,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart, $166.72 ,2,0%, $41.68 ,,,,,,
17-Dec-17,7041,CA-2017-103443,23-Dec-17,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs, $24.82 ,3,20%, $8.38 ,,,,,,
17-Dec-17,7042,CA-2017-103443,23-Dec-17,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats, $124.36 ,2,0%, $27.36 ,,,,,,
17-Dec-17,9378,CA-2017-155362,21-Dec-17,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Eau Claire,Wisconsin,54703,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote, $32.56 ,2,0%, $8.47 ,,,,,,
16-Dec-17,2963,CA-2017-137428,21-Dec-17,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray", $81.57 ,2,20%, $9.18 ,,,,,,
16-Dec-17,2964,CA-2017-137428,21-Dec-17,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray", $97.18 ,2,20%, $6.07 ,,,,,,
16-Dec-17,2965,CA-2017-137428,21-Dec-17,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders, $24.32 ,5,20%, $8.21 ,,,,,,
16-Dec-17,2966,CA-2017-137428,21-Dec-17,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7", $18.96 ,2,0%, $7.58 ,,,,,,
16-Dec-17,2974,CA-2017-111808,20-Dec-17,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets, $10.80 ,5,0%, $5.18 ,,,,,,
16-Dec-17,3004,CA-2017-104381,23-Dec-17,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Rochester,New York,14609,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity", $33.38 ,4,20%, $10.43 ,,,,,,
16-Dec-17,6552,CA-2017-161578,21-Dec-17,Second Class,RB-19465,Rick Bensley,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898, $13.36 ,2,0%, $6.41 ,,,,,,
